time,device_temperature,device_humidity,climate_temperature,climate_humidity
2023-05-20 20:00:00+08:00,25.29,0.59,29,0.74
2023-05-20 21:00:00+08:00,25.72,0.6,29,0.75
2023-05-20 22:00:00+08:00,26.09,0.61,29,0.76
2023-05-20 23:00:00+08:00,26.31,0.62,29,0.78
2023-05-21 00:00:00+08:00,26.51,0.62,29,0.79
2023-05-21 01:00:00+08:00,26.61,0.63,29,0.79
2023-05-21 02:00:00+08:00,26.67,0.63,29,0.79
2023-05-21 03:00:00+08:00,26.75,0.63,29,0.79
2023-05-21 04:00:00+08:00,26.85,0.64,29,0.79
2023-05-21 05:00:00+08:00,26.94,0.64,29,0.79
2023-05-21 06:00:00+08:00,26.98,0.64,28,0.84
2023-05-21 07:00:00+08:00,26.97,0.64,29,0.84
2023-05-21 08:00:00+08:00,27.06,0.66,26.5,0.89
2023-05-21 09:00:00+08:00,27.19,0.71,24,0.94
2023-05-21 10:00:00+08:00,27.44,0.71,24.75,0.91
2023-05-21 11:00:00+08:00,27.59,0.7,25.5,0.89
2023-05-21 12:00:00+08:00,27.73,0.7,26.25,0.86
2023-05-21 13:00:00+08:00,27.77,0.69,27,0.84
2023-05-21 14:00:00+08:00,27.88,0.7,27,0.79
2023-05-21 15:00:00+08:00,28.01,0.71,27,0.79
2023-05-21 16:00:00+08:00,28.05,0.71,27,0.79
2023-05-21 17:00:00+08:00,28.05,0.7,28,0.79
2023-05-21 18:00:00+08:00,28.14,0.72,27,0.84
2023-05-21 19:00:00+08:00,28.05,0.71,27,0.84
2023-05-21 20:00:00+08:00,27.93,0.71,26.8,0.85
2023-05-21 21:00:00+08:00,27.74,0.7,26.6,0.86
2023-05-21 22:00:00+08:00,27.64,0.69,26.4,0.87
2023-05-21 23:00:00+08:00,27.55,0.69,26.2,0.88
2023-05-22 00:00:00+08:00,27.55,0.69,26,0.89
2023-05-22 01:00:00+08:00,27.54,0.69,26,0.89
2023-05-22 02:00:00+08:00,27.54,0.69,26,0.89
2023-05-22 03:00:00+08:00,27.54,0.69,26,0.89
2023-05-22 04:00:00+08:00,27.55,0.71,25,0.94
2023-05-22 05:00:00+08:00,27.55,0.71,25,0.94
2023-05-22 06:00:00+08:00,27.57,0.71,25,0.94
2023-05-22 07:00:00+08:00,27.86,0.71,26,0.89
2023-05-22 08:00:00+08:00,25.76,0.6,28,0.8
2023-05-22 09:00:00+08:00,22.32,0.5,30,0.7
2023-05-22 10:00:00+08:00,20.72,0.48,31,0.66
2023-05-22 11:00:00+08:00,20.79,0.5,32,0.63
2023-05-22 12:00:00+08:00,20.88,0.5,32,0.59
2023-05-22 13:00:00+08:00,20.81,0.53,33,0.59
2023-05-22 14:00:00+08:00,20.8,0.55,34,0.49
2023-05-22 15:00:00+08:00,20.68,0.53,33,0.52
2023-05-22 16:00:00+08:00,20.69,0.55,34,0.49
2023-05-22 17:00:00+08:00,20.66,0.5,32,0.59
2023-05-22 18:00:00+08:00,20.67,0.47,30,0.7
2023-05-22 19:00:00+08:00,20.57,0.46,30,0.7
2023-05-22 20:00:00+08:00,20.52,0.46,30,0.75
2023-05-22 21:00:00+08:00,20.64,0.46,29.75,0.76
2023-05-22 22:00:00+08:00,22.69,0.51,29.5,0.77
2023-05-22 23:00:00+08:00,24.03,0.55,29.25,0.78
2023-05-23 00:00:00+08:00,24.78,0.57,29,0.79
2023-05-23 01:00:00+08:00,25.35,0.59,28,0.84
2023-05-23 02:00:00+08:00,25.75,0.6,28,0.84
2023-05-23 03:00:00+08:00,26.09,0.61,29,0.79
2023-05-23 04:00:00+08:00,26.28,0.62,29,0.79
2023-05-23 05:00:00+08:00,26.45,0.62,28,0.84
2023-05-23 06:00:00+08:00,26.64,0.63,28,0.84
2023-05-23 07:00:00+08:00,26.89,0.68,25,0.89
2023-05-23 08:00:00+08:00,24.51,0.57,25.5,0.86
2023-05-23 09:00:00+08:00,21.46,0.47,26,0.84
2023-05-23 10:00:00+08:00,20.73,0.45,27,0.84
2023-05-23 11:00:00+08:00,20.72,0.47,30,0.66
2023-05-23 12:00:00+08:00,20.65,0.5,32,0.55
2023-05-23 13:00:00+08:00,20.63,0.5,32,0.55
2023-05-23 14:00:00+08:00,20.75,0.53,33,0.52
2023-05-23 15:00:00+08:00,20.64,0.48,31,0.66
2023-05-23 16:00:00+08:00,20.67,0.5,32,0.63
2023-05-23 17:00:00+08:00,20.59,0.5,32,0.59
2023-05-23 18:00:00+08:00,20.55,0.48,31,0.59
2023-05-23 19:00:00+08:00,20.51,0.46,30,0.62
2023-05-23 20:00:00+08:00,20.38,0.46,30,0.62
2023-05-23 21:00:00+08:00,20.47,0.46,29.75,0.65
2023-05-23 22:00:00+08:00,22.16,0.49,29.5,0.68
2023-05-23 23:00:00+08:00,23.4,0.53,29.25,0.71
2023-05-24 00:00:00+08:00,24.25,0.55,29,0.74
2023-05-24 01:00:00+08:00,24.85,0.57,29,0.79
2023-05-24 02:00:00+08:00,25.27,0.58,29,0.79
2023-05-24 03:00:00+08:00,25.63,0.6,29,0.74
2023-05-24 04:00:00+08:00,25.98,0.61,28,0.79
2023-05-24 05:00:00+08:00,26.19,0.61,28,0.84
2023-05-24 06:00:00+08:00,26.36,0.62,28,0.84
2023-05-24 07:00:00+08:00,26.83,0.64,28,0.84
2023-05-24 08:00:00+08:00,24.61,0.56,29,0.8
2023-05-24 09:00:00+08:00,21.61,0.48,30,0.75
2023-05-24 10:00:00+08:00,20.66,0.47,30,0.7
2023-05-24 11:00:00+08:00,20.84,0.48,31,0.62
2023-05-24 12:00:00+08:00,20.85,0.5,32,0.59
2023-05-24 13:00:00+08:00,20.71,0.53,33,0.56
2023-05-24 14:00:00+08:00,20.74,0.53,33,0.52
2023-05-24 15:00:00+08:00,20.93,0.53,33,0.49
2023-05-24 16:00:00+08:00,20.9,0.55,34,0.49
2023-05-24 17:00:00+08:00,20.83,0.5,32,0.59
2023-05-24 18:00:00+08:00,20.55,0.5,32,0.52
2023-05-24 19:00:00+08:00,20.35,0.5,32,0.55
2023-05-24 20:00:00+08:00,20.42,0.48,31,0.62
2023-05-24 21:00:00+08:00,20.6,0.48,30.75,0.65
2023-05-24 22:00:00+08:00,22.18,0.5,30.5,0.68
2023-05-24 23:00:00+08:00,23.45,0.54,30.25,0.72
2023-05-25 00:00:00+08:00,24.29,0.56,30,0.75
2023-05-25 01:00:00+08:00,24.86,0.58,30,0.75
2023-05-25 02:00:00+08:00,25.32,0.59,29,0.79
2023-05-25 03:00:00+08:00,25.66,0.6,29,0.79
2023-05-25 04:00:00+08:00,25.98,0.61,29,0.79
2023-05-25 05:00:00+08:00,26.21,0.61,29,0.79
2023-05-25 06:00:00+08:00,26.32,0.62,29,0.84
2023-05-25 07:00:00+08:00,26.62,0.63,29,0.79
2023-05-25 08:00:00+08:00,24.52,0.57,30,0.74
2023-05-25 09:00:00+08:00,21.47,0.49,31,0.7
2023-05-25 10:00:00+08:00,20.26,0.48,31,0.7
2023-05-25 11:00:00+08:00,20.19,0.5,32,0.67
2023-05-25 12:00:00+08:00,20.17,0.5,32,0.67
2023-05-25 13:00:00+08:00,20.25,0.52,33,0.59
2023-05-25 14:00:00+08:00,20.29,0.5,32,0.59
2023-05-25 15:00:00+08:00,20.47,0.5,32,0.59
2023-05-25 16:00:00+08:00,20.52,0.5,32,0.59
2023-05-25 17:00:00+08:00,20.52,0.5,32,0.63
2023-05-25 18:00:00+08:00,20.52,0.48,31,0.66
2023-05-25 19:00:00+08:00,20.46,0.48,31,0.66
2023-05-25 20:00:00+08:00,20.45,0.48,31,0.66
2023-05-25 21:00:00+08:00,20.64,0.48,30.75,0.68
2023-05-25 22:00:00+08:00,22.21,0.5,30.5,0.7
2023-05-25 23:00:00+08:00,23.47,0.54,30.25,0.73
2023-05-26 00:00:00+08:00,24.22,0.56,30,0.75
2023-05-26 01:00:00+08:00,24.86,0.57,29,0.79
2023-05-26 02:00:00+08:00,25.28,0.58,29,0.79
2023-05-26 03:00:00+08:00,25.61,0.59,29,0.84
2023-05-26 04:00:00+08:00,25.89,0.6,29,0.84
2023-05-26 05:00:00+08:00,26.12,0.61,29,0.79
2023-05-26 06:00:00+08:00,26.2,0.61,29,0.79
2023-05-26 07:00:00+08:00,26.57,0.63,29,0.79
2023-05-26 08:00:00+08:00,24.52,0.56,27.5,0.86
2023-05-26 09:00:00+08:00,21.29,0.46,26,0.94
2023-05-26 10:00:00+08:00,20.44,0.44,26,0.94
2023-05-26 11:00:00+08:00,20.55,0.46,29,0.84
2023-05-26 12:00:00+08:00,20.45,0.48,31,0.7
2023-05-26 13:00:00+08:00,20.51,0.45,27,0.89
2023-05-26 14:00:00+08:00,20.31,0.46,30,0.75
2023-05-26 15:00:00+08:00,20.35,0.46,30,0.66
2023-05-26 16:00:00+08:00,20.45,0.48,31,0.62
2023-05-26 17:00:00+08:00,20.51,0.46,30,0.7
2023-05-26 18:00:00+08:00,20.47,0.46,29,0.74
2023-05-26 19:00:00+08:00,20.43,0.46,29,0.74
2023-05-26 20:00:00+08:00,20.35,0.45,29,0.74
2023-05-26 21:00:00+08:00,20.52,0.45,28.5,0.78
2023-05-26 22:00:00+08:00,21.92,0.48,28,0.82
2023-05-26 23:00:00+08:00,22.93,0.51,27.5,0.85
2023-05-27 00:00:00+08:00,23.7,0.53,27,0.89
2023-05-27 01:00:00+08:00,24.25,0.55,27,0.89
2023-05-27 02:00:00+08:00,24.64,0.56,28,0.84
2023-05-27 03:00:00+08:00,24.97,0.57,28,0.84
2023-05-27 04:00:00+08:00,25.24,0.58,28,0.84
2023-05-27 05:00:00+08:00,25.47,0.59,27,0.89
2023-05-27 06:00:00+08:00,25.66,0.6,27,0.89
2023-05-27 07:00:00+08:00,26.09,0.61,28,0.84
2023-05-27 08:00:00+08:00,23.67,0.54,29,0.8
2023-05-27 09:00:00+08:00,20.84,0.47,30,0.75
2023-05-27 10:00:00+08:00,20.5,0.48,31,0.66
2023-05-27 11:00:00+08:00,20.46,0.5,32,0.63
2023-05-27 12:00:00+08:00,20.32,0.52,33,0.59
2023-05-27 13:00:00+08:00,20.48,0.5,32,0.67
2023-05-27 14:00:00+08:00,20.42,0.5,32,0.59
2023-05-27 15:00:00+08:00,20.49,0.48,31,0.7
2023-05-27 16:00:00+08:00,20.69,0.47,30,0.7
2023-05-27 17:00:00+08:00,22.61,0.52,31,0.66
2023-05-27 18:00:00+08:00,23.89,0.55,30,0.7
2023-05-27 19:00:00+08:00,24.67,0.57,30,0.75
2023-05-27 20:00:00+08:00,25.05,0.58,29,0.74
2023-05-27 21:00:00+08:00,25.21,0.58,29,0.74
2023-05-27 22:00:00+08:00,25.35,0.59,29,0.74
2023-05-27 23:00:00+08:00,25.61,0.59,29,0.74
2023-05-28 00:00:00+08:00,25.78,0.6,29,0.74
2023-05-28 01:00:00+08:00,25.86,0.6,28,0.79
2023-05-28 02:00:00+08:00,25.96,0.61,27,0.89
2023-05-28 03:00:00+08:00,26.07,0.61,28,0.79
2023-05-28 04:00:00+08:00,26.19,0.61,28,0.79
2023-05-28 05:00:00+08:00,26.26,0.62,27,0.84
2023-05-28 06:00:00+08:00,26.36,0.63,27,0.84
2023-05-28 07:00:00+08:00,26.53,0.63,28,0.79
2023-05-28 08:00:00+08:00,26.78,0.64,27.5,0.82
2023-05-28 09:00:00+08:00,27,0.65,27,0.84
2023-05-28 10:00:00+08:00,27.36,0.67,30,0.7
2023-05-28 11:00:00+08:00,27.67,0.69,31,0.66
2023-05-28 12:00:00+08:00,27.89,0.72,32,0.63
2023-05-28 13:00:00+08:00,28.05,0.72,32,0.63
2023-05-28 14:00:00+08:00,28.1,0.74,33,0.56
2023-05-28 15:00:00+08:00,28.24,0.73,32,0.55
2023-05-28 16:00:00+08:00,28.33,0.74,32,0.55
2023-05-28 17:00:00+08:00,28.43,0.74,32,0.55
2023-05-28 18:00:00+08:00,28.37,0.72,31,0.66
2023-05-28 19:00:00+08:00,28.32,0.72,31,0.62
2023-05-28 20:00:00+08:00,28.08,0.7,30,0.7
2023-05-28 21:00:00+08:00,28.01,0.69,29.75,0.72
2023-05-28 22:00:00+08:00,27.95,0.69,29.5,0.74
2023-05-28 23:00:00+08:00,27.9,0.69,29.25,0.77
2023-05-29 00:00:00+08:00,27.74,0.68,29,0.79
2023-05-29 01:00:00+08:00,27.65,0.67,29,0.74
2023-05-29 02:00:00+08:00,27.56,0.67,29,0.79
2023-05-29 03:00:00+08:00,27.64,0.71,25,0.89
2023-05-29 04:00:00+08:00,27.51,0.71,25,0.94
2023-05-29 05:00:00+08:00,27.48,0.69,26,0.84
2023-05-29 06:00:00+08:00,27.54,0.68,27,0.84
2023-05-29 07:00:00+08:00,27.78,0.69,27,0.89
2023-05-29 08:00:00+08:00,25.58,0.59,28,0.82
2023-05-29 09:00:00+08:00,22.35,0.5,29,0.74
2023-05-29 10:00:00+08:00,21.18,0.47,30,0.66
2023-05-29 11:00:00+08:00,20.42,0.5,32,0.63
2023-05-29 12:00:00+08:00,20.18,0.5,32,0.59
2023-05-29 13:00:00+08:00,20.06,0.52,33,0.56
2023-05-29 14:00:00+08:00,20.04,0.52,33,0.56
2023-05-29 15:00:00+08:00,20.14,0.52,33,0.56
2023-05-29 16:00:00+08:00,20.34,0.52,33,0.49
2023-05-29 17:00:00+08:00,20.46,0.55,34,0.49
2023-05-29 18:00:00+08:00,20.6,0.52,33,0.49
2023-05-29 19:00:00+08:00,20.54,0.5,32,0.55
2023-05-29 20:00:00+08:00,20.5,0.48,31,0.59
2023-05-29 21:00:00+08:00,20.68,0.47,30.5,0.62
2023-05-29 22:00:00+08:00,22.1,0.5,30,0.64
2023-05-29 23:00:00+08:00,23.27,0.53,29.5,0.67
2023-05-30 00:00:00+08:00,24.09,0.55,29,0.7
2023-05-30 01:00:00+08:00,24.66,0.57,29,0.79
2023-05-30 02:00:00+08:00,25.18,0.58,28,0.84
2023-05-30 03:00:00+08:00,25.67,0.6,29,0.79
2023-05-30 04:00:00+08:00,25.96,0.6,29,0.79
2023-05-30 05:00:00+08:00,26.15,0.61,28,0.84
2023-05-30 06:00:00+08:00,26.23,0.62,28,0.84
2023-05-30 07:00:00+08:00,26.64,0.63,28,0.84
2023-05-30 08:00:00+08:00,24.45,0.56,29.5,0.75
2023-05-30 09:00:00+08:00,21.52,0.49,31,0.66
2023-05-30 10:00:00+08:00,20.25,0.48,31,0.7
2023-05-30 11:00:00+08:00,20.19,0.5,32,0.63
2023-05-30 12:00:00+08:00,20.3,0.52,33,0.59
2023-05-30 13:00:00+08:00,20.37,0.52,33,0.56
2023-05-30 14:00:00+08:00,20.24,0.5,32,0.59
2023-05-30 15:00:00+08:00,20.3,0.48,31,0.7
2023-05-30 16:00:00+08:00,20.34,0.46,30,0.75
2023-05-30 17:00:00+08:00,20.4,0.46,30,0.7
2023-05-30 18:00:00+08:00,20.45,0.46,30,0.75
2023-05-30 19:00:00+08:00,20.44,0.46,30,0.75
2023-05-30 20:00:00+08:00,20.37,0.46,30,0.75
2023-05-30 21:00:00+08:00,20.53,0.46,29.75,0.77
2023-05-30 22:00:00+08:00,22.24,0.5,29.5,0.8
2023-05-30 23:00:00+08:00,23.43,0.53,29.25,0.82
2023-05-31 00:00:00+08:00,24.28,0.55,29,0.84
2023-05-31 01:00:00+08:00,24.83,0.57,29,0.79
2023-05-31 02:00:00+08:00,25.22,0.58,29,0.79
2023-05-31 03:00:00+08:00,25.6,0.59,29,0.79
2023-05-31 04:00:00+08:00,25.87,0.6,29,0.79
2023-05-31 05:00:00+08:00,26,0.61,29,0.79
2023-05-31 06:00:00+08:00,26.11,0.61,29,0.79
2023-05-31 07:00:00+08:00,26.6,0.63,29,0.79
2023-05-31 08:00:00+08:00,24.43,0.56,29.5,0.77
2023-05-31 09:00:00+08:00,21.59,0.48,30,0.75
2023-05-31 10:00:00+08:00,20.34,0.48,31,0.66
2023-05-31 11:00:00+08:00,20.39,0.5,32,0.59
2023-05-31 12:00:00+08:00,20.41,0.5,32,0.63
2023-05-31 13:00:00+08:00,20.31,0.5,32,0.63
2023-05-31 14:00:00+08:00,20.39,0.52,33,0.56
2023-05-31 15:00:00+08:00,20.49,0.52,33,0.56
2023-05-31 16:00:00+08:00,20.36,0.52,33,0.56
2023-05-31 17:00:00+08:00,20.29,0.52,33,0.59
2023-05-31 18:00:00+08:00,20.33,0.51,32.5,0.61
2023-05-31 19:00:00+08:00,20.31,0.5,32,0.63
2023-05-31 20:00:00+08:00,20.21,0.5,32,0.59
2023-05-31 21:00:00+08:00,20.3,0.48,31,0.7
2023-05-31 22:00:00+08:00,22.1,0.5,31,0.7
2023-05-31 23:00:00+08:00,23.35,0.54,31,0.7
